"uoc_id","uoc","saf_id","organismo","tipo","rubro_modal","anclado","n_adj","n_sup","escala_med","share_directa","acceso","contenido","sede_localidad","sede_provincia","anio_fundacion","credito_vigente","estructura","n_sedes","P_antiguedad","P_presupuesto","A_escala","A_directa","A_tipo","A_antiguedad","A_juris","A_rango","A_presupuesto","N_distribuido","N_tamano"
"101|98/00 - Dir. Compras","98/00 - Dir. Compras","101","101 - Fundación Miguel Lillo","ciencia_universidad","ELECTRICIDAD Y TELEFONIA",FALSE,384,194,1233117.19834313,0.864583333333333,0.0913760609081057,-0.463123433130391,"San Miguel de Tucumán","Tucumán",1931,6804.703921,"administracion_descentralizada",1,"antiguo","bajo","chica","mayoria_directa","ciencia_universidad","antiguo","Tucumán","descentralizada","bajo","una_sede","grande"
"379|38/28 - Liceo Naval Militar Almirante Storni","38/28 - Liceo Naval Militar Almirante Storni","379","379 - Estado Mayor General de la Armada","seguridad_defensa","ALIMENTOS",TRUE,255,88,3988853.61729712,0,-0.0405868023038779,-0.649615277880911,"Posadas","Misiones",1810,600704.389706,"administracion_desconcentrada",13,"antiguo","alto","grande","sin_directa","seguridad_defensa","antiguo","Misiones","desconcentrada","alto","distribuido","media"
"379|38/31 - DIRECCION GENERAL DE INTELIGENCIA DE LA ARMADA","38/31 - DIRECCION GENERAL DE INTELIGENCIA DE LA ARMADA","379","379 - Estado Mayor General de la Armada","seguridad_defensa","ELECTRICIDAD Y TELEFONIA",TRUE,543,216,344648.075440689,0.893186003683241,0.040715817033323,-0.709468569644167,"CABA","CABA",1810,600704.389706,"administracion_desconcentrada",13,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","grande"
"379|38/33 - Unidad Operativa de Contrataciones - Base Naval Mar del Plata","38/33 - Unidad Operativa de Contrataciones - Base Naval Mar del Plata","379","379 - Estado Mayor General de la Armada","seguridad_defensa","ELECTRICIDAD Y TELEFONIA",TRUE,872,242,4454410.20260201,0.0745412844036697,0.0485925552283782,-0.703477042019816,"Mar del Plata","Buenos Aires",1810,600704.389706,"administracion_desconcentrada",13,"antiguo","alto","grande","mixto","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","grande"
"379|38/35 - Escuela Nacional de Pesca - Armada Argentina","38/35 - Escuela Nacional de Pesca - Armada Argentina","379","379 - Estado Mayor General de la Armada","seguridad_defensa","FERRETERIA",TRUE,176,74,1673320.67142061,0.0170454545454545,0.0603526009237557,-0.709712618563567,"Mar del Plata","Buenos Aires",1810,600704.389706,"administracion_desconcentrada",13,"antiguo","alto","media","mixto","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","media"
"379|38/37 - Hospital Naval Puerto Belgrano","38/37 - Hospital Naval Puerto Belgrano","379","379 - Estado Mayor General de la Armada","seguridad_defensa","PROD. MEDICO/FARMACEUTICOS/LAB",TRUE,627,225,5825938.78794135,0.293460925039872,0.171538790848357,-0.573134306452217,"Punta Alta","Buenos Aires",1810,600704.389706,"administracion_desconcentrada",13,"antiguo","alto","grande","mixto","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","grande"
"379|38/38 - MINISTERIO DE DEFENSA - ARMADA ARGENTINA - HOSPITAL NAVAL BUENOS AIRES CIRUJANO MAYOR DOCTOR PEDRO MALLO","38/38 - MINISTERIO DE DEFENSA - ARMADA ARGENTINA - HOSPITAL NAVAL BUENOS AIRES CIRUJANO MAYOR DOCTOR PEDRO MALLO","379","379 - Estado Mayor General de la Armada","seguridad_defensa","PROD. MEDICO/FARMACEUTICOS/LAB",TRUE,691,244,6085956.94250793,0.0839363241678727,0.328460453079529,-0.496295471196932,"CABA","CABA",1810,600704.389706,"administracion_desconcentrada",13,"antiguo","alto","grande","mixto","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","grande"
"379|38/4 - INTENDENCIA NAVAL MAR DEL PLATA","38/4 - INTENDENCIA NAVAL MAR DEL PLATA","379","379 - Estado Mayor General de la Armada","seguridad_defensa","ELECTRICIDAD Y TELEFONIA",TRUE,540,176,3849309.9982475,0.0111111111111111,0.0335044577276325,-0.694019704607522,"Mar del Plata","Buenos Aires",1810,600704.389706,"administracion_desconcentrada",13,"antiguo","alto","grande","mixto","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","grande"
"379|38/5 - División de Compras - Arsenal Aereonaval Comandante Espora","38/5 - División de Compras - Arsenal Aereonaval Comandante Espora","379","379 - Estado Mayor General de la Armada","seguridad_defensa","ELECTRICIDAD Y TELEFONIA",TRUE,580,199,2691538.3039343,0.00344827586206897,0.141586608601285,-0.690590906056586,"Bahía Blanca","Buenos Aires",1810,600704.389706,"administracion_desconcentrada",13,"antiguo","alto","media","mixto","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","grande"
"379|38/6 - INTENDENCIA NAVAL USHUAIA","38/6 - INTENDENCIA NAVAL USHUAIA","379","379 - Estado Mayor General de la Armada","seguridad_defensa","ELECTRICIDAD Y TELEFONIA",TRUE,1080,284,2679177.49051694,0.00277777777777778,0.0973999418356528,-0.669989847479417,"Ushuaia","Tierra del Fuego",1810,600704.389706,"administracion_desconcentrada",13,"antiguo","alto","media","mixto","seguridad_defensa","antiguo","Tierra del Fuego","desconcentrada","alto","distribuido","grande"
"380|39 - Dirección General de Administración- PNA","39 - Dirección General de Administración- PNA","380","380 - Prefectura Naval Argentina","seguridad_defensa","MANT. REPARACION Y LIMPIEZA",TRUE,378,172,59970687.2320068,0.0846560846560847,0.519765317626052,-0.408182602052256,"CABA","CABA",1810,515030.206068,"administracion_desconcentrada",1,"antiguo","alto","grande","mixto","seguridad_defensa","antiguo","CABA","desconcentrada","alto","una_sede","grande"
"381|40/005 - BASE AEREA MILITAR MORON","40/005 - BASE AEREA MILITAR MORON","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ALIMENTOS",TRUE,408,159,1498780,0.45343137254902,0.0127772750638466,-0.750633633927183,"Morón","Buenos Aires",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","chica","mixto","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","grande"
"381|40/014 - UOC DPTO CDR","40/014 - UOC DPTO CDR","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ALIMENTOS",TRUE,1379,394,7274910.62636146,0.304568527918782,0.202499797356137,-0.590040500932491,"CABA","CABA",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","grande","mixto","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","grande"
"381|40/016 - AREA MATERIAL QUILMES","40/016 - AREA MATERIAL QUILMES","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","FERRETERIA",TRUE,735,242,1703843.76328589,0.56734693877551,0.0379208203670091,-0.650865843214865,"Quilmes","Buenos Aires",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","grande"
"381|40/017 - I BRIGADA AEREA PALOMAR","40/017 - I BRIGADA AEREA PALOMAR","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ALIMENTOS",TRUE,399,170,1656879.3670361,0.588972431077694,-0.00163879088940575,-0.725273032433294,"El Palomar","Buenos Aires",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","grande"
"381|40/018 - UOC PAR","40/018 - UOC PAR","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ELECTRICIDAD Y TELEFONIA",TRUE,634,248,2092915,0.646687697160883,-0.0615500605333596,-0.654388552078867,"CABA","CABA",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","grande"
"381|40/019 - UOC  RTA","40/019 - UOC  RTA","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","FERRETERIA",TRUE,567,193,711687.276261448,0.91710758377425,-0.132266456081564,-0.638243520013181,"CABA","CABA",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","grande"
"381|40/020 - UOC DOZ","40/020 - UOC DOZ","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ELECTRICIDAD Y TELEFONIA",TRUE,451,151,1236361.28375245,0.784922394678492,0.0349972480443453,-0.689684348817242,"CABA","CABA",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","grande"
"381|40/021 - UOC RYD","40/021 - UOC RYD","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","CARPINTERIA",TRUE,511,176,1392832.98687599,0.702544031311155,-0.0651056501390965,-0.628677112993236,"CABA","CABA",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","grande"
"381|40/022 - UOC DIL","40/022 - UOC DIL","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","BAZAR Y MENAJE",TRUE,591,206,818805.86,0.803722504230118,-0.0737560023506793,-0.600507177192504,"CABA","CABA",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","grande"
"381|40/023 - DIVISIÓN CONTRATACIONES MORENO","40/023 - DIVISIÓN CONTRATACIONES MORENO","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","CERRAJERIA",TRUE,65,54,1085577.88257221,0.384615384615385,0.0656543918662016,-0.756944526843852,"Moreno","Buenos Aires",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","chica","mixto","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","chica"
"381|40/023 - VII BRIGADA AEREA MORENO","40/023 - VII BRIGADA AEREA MORENO","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ALIMENTOS",TRUE,216,100,2467670,0.430555555555556,0.0493792860553206,-0.67543809747229,"Moreno","Buenos Aires",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","media","mixto","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","media"
"381|40/024 - UOC CRV","40/024 - UOC CRV","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ELECTRICIDAD Y TELEFONIA",TRUE,838,230,742847.677263233,0.730310262529833,-0.0191666069009113,-0.677859144225086,"CABA","CABA",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","grande"
"381|40/026 - DIRECCION DE VIGILANCIA Y CONTROL DEL AEROESPACIO","40/026 - DIRECCION DE VIGILANCIA Y CONTROL DEL AEROESPACIO","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","REPUESTOS",TRUE,264,144,1834223.78031439,0.678030303030303,-0.00400305226240709,-0.731568435545786,"Morón","Buenos Aires",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","media"
"381|40/028 - AREA DE MATERIAL RIO IV","40/028 - AREA DE MATERIAL RIO IV","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ELECTRICIDAD Y TELEFONIA",TRUE,838,280,1910224.72292748,0.360381861575179,-0.0436194557487735,-0.591961229973069,"Río Cuarto","Córdoba",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","media","mixto","seguridad_defensa","antiguo","Córdoba","desconcentrada","alto","distribuido","grande"
"381|40/030 - UOC LADE","40/030 - UOC LADE","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ALIMENTOS",TRUE,369,142,7557258.34693683,0.368563685636856,0.204270116066808,-0.667123995371824,"CABA","CABA",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","grande","mixto","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","media"
"381|40/031 - OUC INFRA","40/031 - OUC INFRA","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","MANT. REPARACION Y LIMPIEZA",TRUE,85,57,926988.918829705,0.870588235294118,0.164373049042607,-0.562731164537137,"CABA","CABA",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","chica"
"381|40/032 - AREA LOGISTICA PALOMAR","40/032 - AREA LOGISTICA PALOMAR","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ELECTRICIDAD Y TELEFONIA",TRUE,495,196,948873.229341504,0.488888888888889,0.0162921894089029,-0.729890987044675,"El Palomar","Buenos Aires",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","chica","mixto","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","grande"
"381|40/035 - UOC BASMAR","40/035 - UOC BASMAR","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ALIMENTOS",TRUE,599,174,995220,0.636060100166945,-0.101896603990625,-0.671289958057307,"Bahía Blanca","Buenos Aires",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","grande"
"381|40/037 - INSTITUTO DE FORMACION EZEIZA","40/037 - INSTITUTO DE FORMACION EZEIZA","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ALIMENTOS",TRUE,322,135,6344874.58552387,0.503105590062112,0.115463208518718,-0.696684715642273,"Ezeiza","Buenos Aires",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","grande","mayoria_directa","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","media"
"381|40/039 - UOC DPTO CDR","40/039 - UOC DPTO CDR","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","PROD. MEDICO/FARMACEUTICOS/LAB",TRUE,1171,392,5137897.5875371,0.367207514944492,0.282727252002688,-0.523409098153082,"CABA","CABA",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","grande","mixto","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","grande"
"381|40/043 - LICEO AERONAUTICO MILITAR","40/043 - LICEO AERONAUTICO MILITAR","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ALIMENTOS",TRUE,234,107,2204720.62315609,0.598290598290598,-0.0940287937901684,-0.633229282953409,"Córdoba","Córdoba",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Córdoba","desconcentrada","alto","distribuido","media"
"381|40/045 - UOC PAL","40/045 - UOC PAL","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ALIMENTOS",TRUE,439,210,1392413.4156392,0.514806378132118,0.141569093659755,-0.674615421809488,"El Palomar","Buenos Aires",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","grande"
"381|40/11 - UOC DPTO CDR","40/11 - UOC DPTO CDR","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","INDUMENT TEXTIL Y CONFECCIONES",TRUE,172,106,2168645.185,0.47093023255814,0.205724386935461,-0.53334860253695,"CABA","CABA",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","media","mixto","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","media"
"381|40/34 - Base Aérea Militar Río Gallegos","40/34 - Base Aérea Militar Río Gallegos","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ELECTRICIDAD Y TELEFONIA",TRUE,326,136,893740.757502492,0.93558282208589,-0.0829235881717628,-0.665416454570602,"Río Gallegos","Santa Cruz",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Santa Cruz","desconcentrada","alto","distribuido","media"
"381|40/9 - por Base Aérea Militar Resistencia","40/9 - por Base Aérea Militar Resistencia","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ELECTRICIDAD Y TELEFONIA",TRUE,572,192,2074270.08979667,0.129370629370629,-0.0283748820656453,-0.666823632906309,"Resistencia","Chaco",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","media","mixto","seguridad_defensa","antiguo","Chaco","desconcentrada","alto","distribuido","grande"
"381|Departamento Contrataciones Córdoba - UOC 40/47","Departamento Contrataciones Córdoba - UOC 40/47","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","ALIMENTOS",TRUE,1163,325,2244404.83334534,0.599312123817713,-0.00932213236931632,-0.617074290982483,"Córdoba","Córdoba",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Córdoba","desconcentrada","alto","distribuido","grande"
"381|Departamento Contrataciones Córdoba - UOC 40/49","Departamento Contrataciones Córdoba - UOC 40/49","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","FERRETERIA",TRUE,674,204,1033856.34625438,0.77299703264095,-0.0358794128464917,-0.627698035289398,"Córdoba","Córdoba",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Córdoba","desconcentrada","alto","distribuido","grande"
"381|Departamento Contrataciones Córdoba - UOC 40/51","Departamento Contrataciones Córdoba - UOC 40/51","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","PROD. MEDICO/FARMACEUTICOS/LAB",TRUE,585,182,3158475.44665759,0.523076923076923,0.185816972016756,-0.542408554241207,"Córdoba","Córdoba",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Córdoba","desconcentrada","alto","distribuido","grande"
"381|Departamento Contrataciones Córdoba - UOC 40/52","Departamento Contrataciones Córdoba - UOC 40/52","381","381 - Estado Mayor General de La Fuerza Aérea","seguridad_defensa","FERRETERIA",TRUE,295,125,2097449.29361323,0.722033898305085,-0.0953787151553604,-0.602915385545122,"Córdoba","Córdoba",1945,510150.894153,"administracion_desconcentrada",11,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Córdoba","desconcentrada","alto","distribuido","media"
"382|279/000 - Departamento de Compras - PSA","279/000 - Departamento de Compras - PSA","382","382 - Policia de Seguridad Aeroportuaria","seguridad_defensa","MANT. REPARACION Y LIMPIEZA",FALSE,371,178,9340310.79,0.444743935309973,0.315584736920354,-0.453529009137279,"CABA","CABA",2005,134104.485975,"administracion_desconcentrada",1,"reciente","alto","grande","mixto","seguridad_defensa","reciente","CABA","desconcentrada","alto","una_sede","grande"
"386|500/000-Ministerio de las Mujeres; Géneros y Diversidad - Dirección de Compras; Contrataciones; Patrimonio y Suministros","500/000-Ministerio de las Mujeres; Géneros y Diversidad - Dirección de Compras; Contrataciones; Patrimonio y Suministros","386","386-Ministerio de las Mujeres; Géneros y Diversidad","salud_social","EQUIPO DE OFICINA Y MUEBLES",FALSE,170,92,8065397.67214621,0.558823529411765,0.415139411004422,-0.122632579985822,"CABA","CABA",2019,NA,"administracion_centralizada",1,"reciente","sin_presupuesto","grande","mayoria_directa","salud_social","reciente","CABA","centralizada","sin_presupuesto","una_sede","media"
"388|505 - MINISTERIO DE CAPITAL HUMANO","505 - MINISTERIO DE CAPITAL HUMANO","388","388 - MINSTERIO DE CAPITAL HUMANO","salud_social","ELEMENTOS DE LIMPIEZA",FALSE,33,30,1992749.81313378,0.484848484848485,0.225497407151294,-0.466785386063603,"CABA","CABA",2023,131264.527309,"administracion_centralizada",1,"reciente","alto","media","mixto","salud_social","reciente","CABA","centralizada","alto","una_sede","chica"
"403|487 - División Compras y Suministros - Superintendencia de Bienestar de la Policia Federal Argentina","487 - División Compras y Suministros - Superintendencia de Bienestar de la Policia Federal Argentina","403","403 - Superintendencia de Bienestar de la Policia Federal Argentina","seguridad_defensa","PROD. MEDICO/FARMACEUTICOS/LAB",FALSE,1689,321,14865952.6967805,0.158673771462404,0.480260756779959,-0.40857810180986,"CABA","CABA",1973,NA,"administracion_descentralizada",1,"medio","sin_presupuesto","grande","mixto","seguridad_defensa","medio","CABA","descentralizada","sin_presupuesto","una_sede","grande"
"450|41 - División Compras y Contrataciones-IGN","41 - División Compras y Contrataciones-IGN","450","450 - Instituto Geográfico Nacional","ciencia_universidad","LIBRERIA PAP. Y UTILES OFICINA",FALSE,318,172,1817910.45225533,0.827044025157233,0.0746740697599302,-0.516730630286056,"CABA","CABA",1879,6228.184811,"administracion_descentralizada",1,"antiguo","bajo","media","mayoria_directa","ciencia_universidad","antiguo","CABA","descentralizada","bajo","una_sede","media"
"451|42 -  Dirección General de Fabricaciones Militares (SC)-FFMM","42 -  Dirección General de Fabricaciones Militares (SC)-FFMM","451","451 - Dirección General de Fabricaciones Militares","seguridad_defensa","INDUMENT TEXTIL Y CONFECCIONES",FALSE,39,34,13015210.8048946,0.615384615384615,0.284677828227824,-0.425051469816338,"CABA","CABA",1941,NA,"empresas_y_sociedades",4,"antiguo","sin_presupuesto","grande","mayoria_directa","seguridad_defensa","antiguo","CABA","otro","sin_presupuesto","distribuido","chica"
"451|42/01 -  Fábrica Militar de Pólvoras y Explosivos Villa María - Compras","42/01 -  Fábrica Militar de Pólvoras y Explosivos Villa María - Compras","451","451 - Dirección General de Fabricaciones Militares","seguridad_defensa","REPUESTOS",FALSE,39,34,2750730.80221909,0.923076923076923,0.0750435599362804,-0.50930703596463,"Villa María","Córdoba",1941,NA,"empresas_y_sociedades",4,"antiguo","sin_presupuesto","media","mayoria_directa","seguridad_defensa","antiguo","Córdoba","otro","sin_presupuesto","distribuido","chica"
"451|42/02 -  Fabrica Militar Rio Tercero","42/02 -  Fabrica Militar Rio Tercero","451","451 - Dirección General de Fabricaciones Militares","seguridad_defensa","REPUESTOS",FALSE,73,61,2529281.98879066,0.89041095890411,0.212050634602642,-0.489908358079366,"Río Tercero","Córdoba",1941,NA,"empresas_y_sociedades",4,"antiguo","sin_presupuesto","media","mayoria_directa","seguridad_defensa","antiguo","Córdoba","otro","sin_presupuesto","distribuido","chica"
"451|42/04 -  Compras Fray Luis Beltrán","42/04 -  Compras Fray Luis Beltrán","451","451 - Dirección General de Fabricaciones Militares","seguridad_defensa","FERRETERIA",FALSE,32,28,3438413.50277386,0.9375,0.127417981399794,-0.582409591286766,"Fray Luis Beltrán","Santa Fe",1941,NA,"empresas_y_sociedades",4,"antiguo","sin_presupuesto","media","mayoria_directa","seguridad_defensa","antiguo","Santa Fe","otro","sin_presupuesto","distribuido","chica"
"452|289 - Dirección General de Administración-SMN","289 - Dirección General de Administración-SMN","452","452 - Servicio Metereológico Nacional","ciencia_universidad","SERV. PROFESIONAL Y COMERCIAL",FALSE,197,114,14487216.7038089,0.375634517766497,0.423960254460642,-0.268965077606265,"CABA","CABA",1872,21994.737985,"administracion_descentralizada",1,"antiguo","medio","grande","mixto","ciencia_universidad","antiguo","CABA","descentralizada","medio","una_sede","media"
"470|43 - Departamento de Compras  - Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares - Ministerio de Defensa","43 - Departamento de Compras  - Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares - Ministerio de Defensa","470","470 - Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares","seguridad_defensa","SERV. PROFESIONAL Y COMERCIAL",FALSE,365,175,4865667.8025675,0.712328767123288,0.189688719898954,-0.342149453656662,"CABA","CABA",1946,1435547.119651,"administracion_descentralizada",1,"antiguo","alto","grande","mayoria_directa","seguridad_defensa","antiguo","CABA","descentralizada","alto","una_sede","media"
"556|318 - Coordinación de Patrimonio; Compras y Contrataciones - ACUMAR","318 - Coordinación de Patrimonio; Compras y Contrataciones - ACUMAR","556","556 - Autoridad de Cuenca Matanza Riachuelo","infraestructura","EQUIPOS",FALSE,493,260,7148919.33614078,0.488843813387424,0.316891763144707,-0.241011958707664,"CABA","CABA",2006,NA,"administracion_descentralizada",1,"reciente","sin_presupuesto","grande","mixto","infraestructura","reciente","CABA","descentralizada","sin_presupuesto","una_sede","grande"
"602|44/000 - Gerencia de Servicios Centrales - CNV","44/000 - Gerencia de Servicios Centrales - CNV","602","602 - Comisión Nacional de Valores","administracion","SERV. PROFESIONAL Y COMERCIAL",FALSE,350,158,4402905.10416115,0.617142857142857,0.311263055313227,-0.178994362484058,"CABA","CABA",1968,14974.359373,"administracion_descentralizada",1,"medio","bajo","grande","mayoria_directa","administracion","medio","CABA","descentralizada","bajo","una_sede","media"
"603|45 - Dirección General de Administración-SSN","45 - Dirección General de Administración-SSN","603","603 - Superintendencia de Seguros de la Nación","administracion","INFORMATICA",FALSE,127,64,5374058.6767816,0.417322834645669,0.458873412757072,-0.208914882847574,"CABA","CABA",1937,27162.620231,"administracion_descentralizada",1,"antiguo","medio","grande","mixto","administracion","antiguo","CABA","descentralizada","medio","una_sede","media"
"604|46/000 - Coordinación de Licitaciones y Contrataciones - DNV","46/000 - Coordinación de Licitaciones y Contrataciones - DNV","604","604 - Dirección Nacional de Vialidad","infraestructura","MANT. REPARACION Y LIMPIEZA",TRUE,720,349,19946628.7112061,0.216666666666667,0.304502769035229,-0.231683307061505,"CABA","CABA",1932,599784.309755,"administracion_descentralizada",24,"antiguo","alto","grande","mixto","infraestructura","antiguo","CABA","descentralizada","alto","distribuido","grande"
"604|46/01 - 19° Bahía Blanca - DNV","46/01 - 19° Bahía Blanca - DNV","604","604 - Dirección Nacional de Vialidad","infraestructura","ELECTRICIDAD Y TELEFONIA",TRUE,501,202,4357417.92775699,0.502994011976048,0.168642676278312,-0.428546731512946,"Bahía Blanca","Buenos Aires",1932,599784.309755,"administracion_descentralizada",24,"antiguo","alto","grande","mayoria_directa","infraestructura","antiguo","Buenos Aires","descentralizada","alto","distribuido","grande"
"604|46/02 - 2° Córdoba - DNV","46/02 - 2° Córdoba - DNV","604","604 - Dirección Nacional de Vialidad","infraestructura","MANT. REPARACION Y LIMPIEZA",TRUE,215,125,5164908.13736783,0.632558139534884,0.068023276681249,-0.40857495306038,"Córdoba","Córdoba",1932,599784.309755,"administracion_descentralizada",24,"antiguo","alto","grande","mayoria_directa","infraestructura","antiguo","Córdoba","descentralizada","alto","distribuido","media"
"604|46/02 - 2° Distrito Córdoba - DNV","46/02 - 2° Distrito Córdoba - DNV","604","604 - Dirección Nacional de Vialidad","infraestructura","ELECTRICIDAD Y TELEFONIA",TRUE,27,27,4397434.17896397,0.888888888888889,0.10862039926828,-0.333498460438343,"Córdoba","Córdoba",1932,599784.309755,"administracion_descentralizada",24,"antiguo","alto","grande","mayoria_directa","infraestructura","antiguo","Córdoba","descentralizada","alto","distribuido","chica"
"604|46/03 - 3° Tucumán - DNV","46/03 - 3° Tucumán - DNV","604","604 - Dirección Nacional de Vialidad","infraestructura","REPUESTOS",TRUE,472,190,2251439.64252792,0.777542372881356,0.0296254506080432,-0.4217653243016,"San Miguel de Tucumán","Tucumán",1932,599784.309755,"administracion_descentralizada",24,"antiguo","alto","media","mayoria_directa","infraestructura","antiguo","Tucumán","descentralizada","alto","distribuido","grande"
